ID,inner_number,Itemtype,Item,Completion,Best_completion,Unexpected_word,Sentence_length,Sentence_words,Language,English_tranlsation,cloze_clean,exclusion_explanation,exclusion_liberal,conservation_exclusion,comments
1752007750,34,English,The children from the school across from my house went outside to,play.,,,65,12,E,NA,play,NA,NA,NA,NA
1752007750,42,English,Everyone was honking at the old man who was driving too,slowly,,,55,11,E,NA,slowly,NA,NA,NA,NA
1752007750,45,code_switching,Die Kühe liefen von der Sonne weg into the cool,shade,Shade,mud,47,10,E,NA,shade,NA,NA,NA,NA
1752007750,44,English,The office secretary mailed the letter without a,stamp,,,48,8,E,NA,stamp,NA,NA,NA,NA
1752007750,24,English,"Although she heard it ringing, Nancy was too busy cleaning the chimney to get the",phone,,,81,15,E,NA,phone,NA,NA,NA,NA
1752007750,NA,code_switching,"Richard hatte Angst, nahe am Rand der Klippe zu gehen, because he was afraid to",fall.,NA,NA,NA,NA,E,NA,fall,NA,NA,NA,NA
1752007750,31,code_switching,Bill sprang in den See and made a big,splash.,Splash (?),commotion,37,9,E,NA,splash,NA,NA,NA,NA
1752007750,46,English,The man downstairs played his stereo much too,loud.,,,45,8,E,NA,loud,NA,NA,NA,NA
1752007750,22,English,She had to leave the movie when the baby started to,cry.,,,51,11,E,NA,cry,NA,NA,NA,NA
1752007750,9,code_switching,Jeden Morgen flechtet Susan ihrer kleinen Tochter die Haare and helps her dress for,school,School,Success,83,14,E,NA,school,NA,NA,NA,NA
1752036141,26,code_switching,Der unhöfliche Kellner im Restaurant was not given a,tip,Tip,tray,52,9,E,NA,tip,NA,NA,NA,NA
1752036141,NA,code_switching,"Marsha wusste, dass die Gäste noch weiter Appetithäppchen essen könnten, und zwar for at least another",hour,NA,NA,NA,NA,E,NA,hour,NA,NA,NA,NA
1752036141,14,code_switching,Maria schloss das Fenster vorne and locked the back,door,Door,Room,51,9,E,NA,door,NA,NA,NA,NA
1752036141,43,English,None of his stories made any real,sense.,,,33,7,E,NA,sense,NA,NA,NA,NA
1752036141,10,code_switching,Der Bräutigam nahm die Hand der Braut und steckte the ring on her,finger,Finger,Dresser,65,13,E,NA,finger,NA,NA,NA,NA
1752036141,1,English,Nora couldn't take the message because she didn't have a pencil or a piece of,paper,,,77,15,E,NA,paper,NA,NA,NA,NA
1752036141,11,English,"In the kitchen, Father carved the turkey with a",knife,,,47,9,E,NA,knife,NA,NA,NA,NA
1752036141,23,English,"I greeted him, but I could not remember his",name.,,,43,9,E,NA,name,NA,NA,NA,NA
1752036141,41,English,Most shark attacks occur very close to,beaches.,,,38,7,E,NA,beaches,NA,NA,NA,NA
1752036141,7,English,Giraffes are known for their long necks and zebras for their,stripes.,,,60,11,E,NA,stripes,NA,NA,NA,NA
1752036141,4,code_switching,"Das kleine Mädchen weigerte sich, schlafen zu gehen, until he told her a",story,Story,Secret,72,13,E,NA,story,NA,NA,NA,NA
1752036141,16,code_switching,Mir hat die Show nicht gefallen so I changed the,channel.,Channel,Cast,48,10,E,NA,channel,NA,NA,NA,NA
1752036141,42,code_switching,Alle hupten den alten Mann an who was driving too,fast,Slowly,Erratically,49,10,E,NA,fast,NA,NA,NA,NA
1752036141,6,code_switching,Die Häftlinge im Gefängnis were planning their,escape.,Escape,Party,46,7,E,NA,escape,NA,NA,NA,NA
1752036141,3,English,"After realizing he forgot utensils for his salad, the customer went back to get himself a",fork,,,89,16,E,NA,fork,NA,NA,NA,NA
1752036141,24,code_switching,"Obwohl sie es klingeln hörte, war Nancy zu beschäftigt damit, den Kamin zu reinigen, to get the",fire,Phone,Timer,95,17,E,NA,fire,NA,NA,NA,NA
1752036141,38,code_switching,Mein Mitbewohner aus Berlin ließ the dirty dishes in the,sink.,Sink,trunk,56,10,E,NA,sink,NA,NA,NA,NA
1752036141,15,English,You can't open the door with the wrong,key,,,38,8,E,NA,key,NA,NA,NA,NA
1752036141,34,code_switching,Die Kinder der Schule vor meinem Haus went outside to,play,Play,look,53,10,E,NA,play,NA,NA,NA,NA
1752036141,17,English,When the power went out we couldn't see anything and the house became,dark.,,,69,13,E,NA,dark,NA,NA,NA,NA
1752036141,46,code_switching,Der Mann nebenan spielte his stereo much too,loud,Loud,late,44,8,E,NA,loud,NA,NA,NA,NA
1752036141,27,English,That he had grown up in the South you could tell by his,accent,,,55,13,E,NA,accent,NA,NA,NA,NA
1752036141,44,code_switching,Der Sekretär des Büros schickte the letter without a,stamp,Stamp,hesitation,52,9,E,NA,stamp,NA,NA,NA,NA
1752036141,40,code_switching,Die Mathelehrerin der vierten Klasse konnte nicht gut sehen without her thick,glasses,Glasses,dictionary,77,12,E,NA,glasses,NA,NA,NA,NA
1752036141,35,English,The young mother in the neighborhood fed her baby some warm,milk.,,,59,11,E,NA,milk,NA,NA,NA,NA
1752036141,37,English,"Within minutes of arriving at the office, the detective spilled his thermos full of",coffee,,,83,14,E,NA,coffee,NA,NA,NA,NA
1752036141,45,English,The cows moved from the sun into the cool,shadows,,,41,9,E,NA,shadows,NA,NA,NA,NA
1752036141,48,code_switching,Der Surfer aus Hawaii fiel von seinem Surfboard after the first big,wave,Wave,bully,67,12,E,NA,wave,NA,NA,NA,NA
1752036141,39,English,Richard was afraid to walk near the edge of the cliff because he was afraid to,fall.,,,78,16,E,NA,fall,NA,NA,NA,NA
1752036141,12,code_switching,"Mike tat es leid, but it was not his",fault.,Fault,car,36,9,E,NA,fault,NA,NA,NA,NA
1752036141,5,English,He wrote himself a note so that he wouldn't,forget,,,43,9,E,NA,forget,NA,NA,NA,NA
1752036141,18,code_switching,"Alfonso hat angefangen, mit dem Fahrrad zur Arbeit zu fahren, instead of driving his",car,Car,Friends,84,14,E,NA,car,NA,NA,NA,NA
1752036141,33,English,"He knew that he could call Chris, even in the middle of the",night,,,59,13,E,NA,night,NA,NA,NA,NA
1752036141,22,code_switching,"Sie musste den Film verlassen, denn the baby started to",cry.,Cry,Smell,55,10,E,NA,cry,NA,NA,NA,NA
1752036141,30,code_switching,Paul malte den Anzug des Clowns blau und gab him a big red,smile,Nose,balloon,58,13,E,NA,smile,NA,NA,NA,NA
1752036141,31,English,Bill jumped in the lake and made a big,splash.,,,38,9,E,NA,splash,NA,NA,NA,NA
1752036141,47,English,The boys played marbles and the girls jumped,rope,,,44,8,E,NA,rope,NA,NA,NA,NA
1752036141,25,English,"After the hurricane shattered the window, the room was filled with broken",glass,,,73,12,E,NA,glass,NA,NA,NA,NA
1752036141,21,English,They saw the lightening and clearly heard the,thunder,,,45,8,E,NA,thunder,NA,NA,NA,NA
1752036141,29,English,When you go to bed turn off the,light,,,31,8,E,NA,light,NA,NA,NA,NA
1752036141,19,English,A dog in good health has a good sense of,smell,,,40,10,E,NA,smell,NA,NA,NA,NA
1752036141,NA,code_switching,"Sei vorsichtig, denn der obere Teil of the stove is very",hot,NA,NA,NA,NA,E,NA,hot,NA,NA,NA,NA
1752036141,32,code_switching,"Sein Chef in der Firma, in der er nachmittags arbeitet, refused to give him a",raise,Raise,drink,77,15,E,NA,raise,NA,NA,NA,NA
1752036141,36,code_switching,"Die Schulen wurden geschlossen, weil die Lehrer beschlossen to go on",strike,Strike,Praying,68,11,E,NA,strike,NA,NA,NA,NA
1752036141,13,English,The teacher saw that some students were cheating and wrote down their,names,,,69,12,E,NA,names,NA,NA,NA,NA
1752036141,NA,code_switching,"Bei der Versorgung von hospitalisierten Patienten, benötigt ein Artz oft the help of a",nurse.,NA,NA,NA,NA,E,NA,nurse,NA,NA,NA,NA
1752036141,9,English,Every morning Susan braids her little daughter's hair and helps her dress for,school,,,77,13,E,NA,school,NA,NA,NA,NA
1752036141,20,code_switching,Die meisten Menschen in unserem Land spend December 25th with their,family,Family,Presents,67,11,E,NA,family,NA,NA,NA,NA
1752044058,49,code_switching,Tim warf einen Stein and broke the,window,Window,Camera,34,7,E,NA,window,NA,NA,NA,NA
1752044058,80,English,Shuffle the cards thoroughly before you,deal.,,,39,6,E,NA,deal,NA,NA,NA,NA
1752044058,63,code_switching,"Er kündigte seinen Job und verließ seine Familie, so he could sail around the",world.,World,Clock,77,14,E,NA,world,NA,NA,NA,NA
1752044058,78,English,The colonel wished the sergeant would treat his command not as a polite request but as a direct,order,,,95,18,E,NA,order,NA,NA,NA,NA
1752044058,56,English,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",coat,,,94,16,E,NA,coat,NA,NA,NA,NA
1752044058,74,English,He settled for German wine because the imported stuff was too,expensive.,,,61,11,E,NA,expensive,NA,NA,NA,NA
1752044058,81,code_switching,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",sharp.,Sharp,heavy,76,12,E,NA,sharp,NA,NA,NA,NA
1752044058,66,English,The white seagull dove down and caught a,fish,,,40,8,E,NA,fish,NA,NA,NA,NA
1752044058,75,code_switching,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",neighbor,Open,broken,76,15,E,NA,neighbor,NA,NA,NA,NA
1752044058,73,code_switching,Sie züchteten Schweine on their,farm,Farm,own,31,5,E,NA,farm,NA,NA,NA,NA
1752044058,96,English,"After dinner, they spent a long time over coffee just",talking,,,53,10,E,NA,talking,NA,NA,NA,NA
1752044058,84,English,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",key,,,105,21,E,NA,key,NA,NA,NA,NA
1752044058,59,code_switching,"Rachel liebt den Geruch von Tabak, but she can't stand all the",smoke.,Smoke,lectures,62,12,E,NA,smoke,NA,NA,NA,NA
1752044058,53,code_switching,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",music,Music,Slippers,66,13,E,NA,music,NA,NA,NA,NA
1752044058,NA,code_switching,"Anfangs lehnte der Junge es ab, aber eventually he changed his",mind.,NA,NA,NA,NA,E,NA,mind,NA,NA,NA,NA
1752044058,87,code_switching,Die Katze lag gerne curled up in Jill's,armchair.,Lap,Hamper,40,8,E,NA,armchair,NA,NA,NA,NA
1752044058,82,English,The child cried continuously and upset her,mother,,,42,7,E,NA,mother,NA,NA,NA,NA
1752044058,57,code_switching,Er kaufte ihr eine Perlenkette for her,jewelry,Birthday,collection,38,7,E,NA,jewelry,NA,NA,NA,NA
1752044058,76,English,His skin was bright red from spending time at the,beach,,,49,10,E,NA,beach,NA,NA,NA,NA
1752044058,95,code_switching,Es ist schwer zuzugeben when one is,losing,Wrong,scared,35,7,E,NA,losing,NA,NA,NA,NA
1752044058,62,English,Every morning before school his mother laid out his clothes and packed his,lunch,,,74,13,E,NA,lunch,NA,NA,NA,NA
1752044058,88,English,Our long-awaited guests should be arriving,soon,,,42,6,E,NA,soon,NA,NA,NA,NA
1752044058,70,English,Rafael wants to preserve the forest by guarding every,tree.,,,54,9,E,NA,tree,NA,NA,NA,NA
1752044058,92,English,The movers seemed to take great delight in tossing the boxes marked,*upstairs*,,,67,12,E,NA,upstairs,NA,NA,NA,NA
1752044058,60,English,He had just enough time to buy a cake from the store and change his clothes before the guests,arrived,,,93,19,E,NA,arrived,NA,NA,NA,NA
1752044058,52,English,Cold damp weather makes her joints ache so she took some aspirin for the,pain,,,72,14,E,NA,pain,NA,NA,NA,NA
1752044058,58,English,The young man in the park must keep his pet on a,leash,,,48,12,E,NA,leash,NA,NA,NA,NA
1752044058,93,code_switching,An heißen Tagen sonnen sich viele Leute on the nearest,beach.,Beach,roof,54,10,E,NA,beach,NA,NA,NA,NA
1752044058,54,English,The ship with the white sails disappeared into the thick,mist,,,56,10,E,NA,mist,NA,NA,NA,NA
1752044058,79,code_switching,Sharon trocknete die Schüsseln with a big,towel.,Towel,sigh,41,7,E,NA,towel,NA,NA,NA,NA
1752044058,72,English,"At the end of the trip, Pam had no more clothes to",pack.,,,50,12,E,NA,pack,NA,NA,NA,NA
1752044058,67,code_switching,John fegte den Boden with a long,brush,Broom,flourish,32,7,E,NA,brush,NA,NA,NA,NA
1752044058,77,code_switching,Phil nutzte die Pipette und tat einige drops in his,glass,Eyes,fishtank,51,10,E,NA,glass,NA,NA,NA,NA
1752044058,90,English,"It's raining, and I forgot everything: my coat, hat, and",umbrella.,,,56,10,E,NA,umbrella,NA,NA,NA,NA
1752044058,50,English,Steve spilled coffee all over his white,shirt,,,39,7,E,NA,shirt,NA,NA,NA,NA
1752044058,51,code_switching,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",dangerous,Dangerous,Expensive,67,13,E,NA,dangerous,NA,NA,NA,NA
1752044058,64,English,"In any case, don't touch the sticky wet",floor.,,,39,8,E,NA,floor,NA,NA,NA,NA
1752044058,85,code_switching,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,truck.,Truck,Dock,83,12,E,NA,truck,NA,NA,NA,NA
1752044058,89,code_switching,Jede Nacht um Mitternacht machten the boy scouts a huge,fire,Fire,Igloo,55,10,E,NA,fire,NA,NA,NA,NA
1752044058,83,code_switching,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,court,Court,breakfast,89,13,E,NA,court,NA,NA,NA,NA
1752044058,55,code_switching,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",short,Short,Ugly,96,20,E,NA,short,NA,NA,NA,NA
1752044058,91,code_switching,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,home,Car,Office,70,13,E,NA,home,NA,NA,NA,NA
1752044058,61,code_switching,Das Eichhörnchen versteckte ein paar Nüsse in the big,tree,Tree,basement,53,9,E,NA,tree,NA,NA,NA,NA
1752044058,94,English,He liked lemon and sugar in his hot,tea,,,35,8,E,NA,tea,NA,NA,NA,NA
1752044058,86,English,It was important for him to be on,time.,,,33,8,E,NA,time,NA,NA,NA,NA
1752044058,71,code_switching,Es gab bunte Bilder on every single,wall,Wall,Card,35,7,E,NA,wall,NA,NA,NA,NA
1752044058,68,English,He was cold most of the night and finally got up to get another,blanket,,,63,14,E,NA,blanket,NA,NA,NA,NA
1752044058,65,code_switching,"Katzen lieben es, gekrault zu werden behind the",ears,Ears,Collar,47,8,E,NA,ears,NA,NA,NA,NA
1752044992,52,English,Cold damp weather makes her joints ache so she took some aspirin for the,pain,,,72,14,E,NA,pain,NA,NA,NA,NA
1752044992,61,code_switching,Das Eichhörnchen versteckte ein paar Nüsse in the big,tree,Tree,basement,53,9,E,NA,tree,NA,NA,NA,NA
1752044992,81,code_switching,"Esther dachte nicht, dass das Schwert gefährlich war, because it wasn't very",sharp,Sharp,heavy,76,12,E,NA,sharp,NA,NA,NA,NA
1752044992,50,English,Steve spilled coffee all over his white,shirt,,,39,7,E,NA,shirt,NA,NA,NA,NA
1752044992,51,code_switching,"Er entschied sich, im Iran zu reisen, obwohl er wusste, it could be",dangerous,Dangerous,Expensive,67,13,E,NA,dangerous,NA,NA,NA,NA
1752044992,59,code_switching,"Rachel liebt den Geruch von Tabak, but she can't stand all the",smoke.,Smoke,lectures,62,12,E,NA,smoke,NA,NA,NA,NA
1752044992,96,English,"After dinner, they spent a long time over coffee just",talking,,,53,10,E,NA,talking,NA,NA,NA,NA
1752044992,95,code_switching,Es ist schwer zuzugeben when one is,losing,Wrong,scared,35,7,E,NA,losing,NA,NA,NA,NA
1752044992,78,English,The colonel wished the sergeant would treat his command not as a polite request but as a direct,order,,,95,18,E,NA,order,NA,NA,NA,NA
1752044992,72,English,"At the end of the trip, Pam had no more clothes to",pack.,,,50,12,E,NA,pack,NA,NA,NA,NA
1752044992,91,code_switching,Ich ließ mir vor kurzem eine neue Musikanlage einbauen in my brand new,home,Car,Office,70,13,E,NA,home,NA,NA,NA,NA
1752044992,55,code_switching,"Ron kaufte ein Brett für das Fenster, das zu lang war, und dann kaufte er eins, that was way too",short,Short,Ugly,96,20,E,NA,short,NA,NA,NA,NA
1752044992,53,code_switching,"Bevor sie ankam, öffnete er eine Flasche Wein and put on some soft",music,Music,Slippers,66,13,E,NA,music,NA,NA,NA,NA
1752044992,71,code_switching,Es gab bunte Bilder on every single,wall,Wall,Card,35,7,E,NA,wall,NA,NA,NA,NA
1752044992,86,English,It was important for him to be on,time.,,,33,8,E,NA,time,NA,NA,NA,NA
1752044992,94,English,He liked lemon and sugar in his hot,tea,,,35,8,E,NA,tea,NA,NA,NA,NA
1752044992,49,code_switching,Tim warf einen Stein and broke the,window,Window,Camera,34,7,E,NA,window,NA,NA,NA,NA
1752044992,76,English,His skin was bright red from spending time at the,beach,,,49,10,E,NA,beach,NA,NA,NA,NA
1752044992,92,English,The movers seemed to take great delight in tossing the boxes marked,*upstairs*,,,67,12,E,NA,upstairs,NA,NA,NA,NA
1752044992,80,English,Shuffle the cards thoroughly before you,deal.,,,39,6,E,NA,deal,NA,NA,NA,NA
1752044992,93,code_switching,An heißen Tagen sonnen sich viele Leute on the nearest,beach.,Beach,roof,54,10,E,NA,beach,NA,NA,NA,NA
1752044992,57,code_switching,Er kaufte ihr eine Perlenkette for her,jewelry,Birthday,collection,38,7,E,NA,jewelry,NA,NA,NA,NA
1752044992,84,English,"When George couldn't get into his car, he got down on one knee and reached under the bumper for the spare",key,,,105,21,E,NA,key,NA,NA,NA,NA
1752044992,NA,code_switching,"Anfangs lehnte der Junge es ab, aber eventually he changed his",mind.,NA,NA,NA,NA,E,NA,mind,NA,NA,NA,NA
1752044992,56,English,"As the weather got warmer, Mark started wearing his lighter jacket instead of his heavy winter",coat,,,94,16,E,NA,coat,NA,NA,NA,NA
1752044992,85,code_switching,Die Bauarbeiterin hatte sehr muskulöse Arme bekommen from unloading cement from the,truck.,Truck,Dock,83,12,E,NA,truck,NA,NA,NA,NA
1752044992,89,code_switching,Jede Nacht um Mitternacht machten the boy scouts a huge,fire,Fire,Igloo,55,10,E,NA,fire,NA,NA,NA,NA
1752044992,64,English,"In any case, don't touch the sticky wet",floor.,,,39,8,E,NA,floor,NA,NA,NA,NA
1752044992,68,English,He was cold most of the night and finally got up to get another,blanket,,,63,14,E,NA,blanket,NA,NA,NA,NA
1752044992,65,code_switching,"Katzen lieben es, gekrault zu werden behind the",ears,Ears,Collar,47,8,E,NA,ears,NA,NA,NA,NA
1752044992,60,English,He had just enough time to buy a cake from the store and change his clothes before the guests,arrived,,,93,19,E,NA,arrived,NA,NA,NA,NA
1752044992,62,English,Every morning before school his mother laid out his clothes and packed his,lunch,,,74,13,E,NA,lunch,NA,NA,NA,NA
1752044992,83,code_switching,Die Mieter entschieden sich nach weiter steigenden Mietpreisen to take their landlord to,court,Court,breakfast,89,13,E,NA,court,NA,NA,NA,NA
1752044992,82,English,The child cried continuously and upset her,mother,,,42,7,E,NA,mother,NA,NA,NA,NA
1752044992,75,code_switching,"Simon denkt, dass es ok ist, sich laute Musik anzuhören, even if his door is",neighbor,Open,broken,76,15,E,NA,neighbor,NA,NA,NA,NA
